,id,x,y,osmid,geometry,highway
3775,3775,-73.9554065,40.7768695,42448238,POINT (-73.9554065 40.7768695),primary
3776,3776,-74.0115503,40.7049909,42431868,POINT (-74.0115503 40.7049909),residential
3777,3777,-73.9507993,40.7749252,42448254,POINT (-73.9507993 40.7749252),primary
3778,3778,-73.9461966,40.7729828,42448257,POINT (-73.94619659999999 40.7729828),residential
3779,3779,-74.011569,40.704249,42431875,POINT (-74.01156899999999 40.704249),residential
3780,3780,-74.011576,40.7040261,42431877,POINT (-74.01157600000001 40.7040261),residential
3781,3781,-73.9847062,40.7216748,1919595910,POINT (-73.98470620000001 40.7216748),primary
3782,3782,-73.9871602,40.7224176,1919595911,POINT (-73.98716020000001 40.7224176),primary
3783,3783,-73.9830263,40.7211663,1919595912,POINT (-73.98302630000001 40.7211663),primary
3784,3784,-73.9879143,40.7226328,1919595914,POINT (-73.9879143 40.7226328),residential
3785,3785,-73.9968134,40.7253844,1919595915,POINT (-73.99681339999999 40.7253844),primary
3786,3786,-73.998407,40.726118,1919595917,POINT (-73.998407 40.726118),primary
3787,3787,-74.0006749,40.7272378,1919595918,POINT (-74.00067490000001 40.7272378),primary
3788,3788,-74.0115825,40.7035187,42431889,POINT (-74.0115825 40.7035187),residential
3789,3789,-73.9812453,40.720774,1919595922,POINT (-73.9812453 40.720774),primary
3790,3790,-73.9821785,40.7209097,1919595923,POINT (-73.9821785 40.7209097),primary
3791,3791,-73.9838683,40.7214212,1919595921,POINT (-73.9838683 40.7214212),residential
3792,3792,-74.002935,40.7140349,4561384853,POINT (-74.00293499999999 40.7140349),secondary
3793,3793,-73.9331575,40.7950544,42448278,POINT (-73.93315749999999 40.7950544),residential
3794,3794,-73.9855265,40.7219231,1919595924,POINT (-73.98552650000001 40.7219231),residential
3795,3795,-73.9976695,40.7257539,1919595925,POINT (-73.9976695 40.7257539),residential
3796,3796,-73.9863325,40.7221671,1919595929,POINT (-73.9863325 40.7221671),primary
3797,3797,-74.0115091,40.7029687,42431898,POINT (-74.0115091 40.7029687),primary
3798,3798,-73.9326614,40.7957326,42448283,POINT (-73.9326614 40.7957326),residential
3799,3799,-73.9991668,40.7264932,1919595926,POINT (-73.9991668 40.7264932),residential
3800,3800,-74.0014439,40.7276175,1919595927,POINT (-74.0014439 40.7276175),primary
3801,3801,-73.9528035,40.8033422,595703198,POINT (-73.9528035 40.8033422),tertiary
3802,3802,-74.0111561,40.7017938,42431902,POINT (-74.01115609999999 40.7017938),primary
3803,3803,-74.0021905,40.7279861,1919595928,POINT (-74.0021905 40.7279861),residential
3804,3804,-73.9440035,40.8499374,298792355,POINT (-73.94400349999999 40.8499374),motorway
3805,3805,-73.949736,40.7970992,595703226,POINT (-73.949736 40.7970992),secondary
3806,3806,-73.9696819,40.7628745,42448317,POINT (-73.9696819 40.7628745),secondary
3807,3807,-73.9619605,40.7596182,42448326,POINT (-73.9619605 40.7596182),secondary
3808,3808,-73.9597161,40.7586716,42448329,POINT (-73.95971609999999 40.7586716),secondary
3809,3809,-73.9716015,40.7602698,42448338,POINT (-73.97160150000001 40.7602698),secondary
3810,3810,-73.9979893,40.7127279,42431990,POINT (-73.9979893 40.7127279),residential
3811,3811,-73.9977759,40.7119737,42431992,POINT (-73.99777589999999 40.7119737),secondary
3812,3812,-73.9721522,40.7296229,370898426,POINT (-73.9721522 40.7296229),motorway
3813,3813,-73.9684715,40.7589594,42448379,POINT (-73.96847150000001 40.7589594),primary
3814,3814,-73.9604157,40.8179509,6867580414,POINT (-73.9604157 40.8179509),primary
3815,3815,-73.9838868,40.7132012,42432000,POINT (-73.98388679999999 40.7132012),residential
3816,3816,-73.9836161,40.7113179,42432002,POINT (-73.98361610000001 40.7113179),residential
3817,3817,-73.9638711,40.7570079,42448390,POINT (-73.96387110000001 40.7570079),primary
3818,3818,-73.9352694,40.8001205,3931534870,POINT (-73.9352694 40.8001205),residential
3819,3819,-73.9348233,40.80074,3931534871,POINT (-73.93482330000001 40.80074),residential
3820,3820,-73.934665,40.8012854,3931534872,POINT (-73.934665 40.8012854),residential
3821,3821,-73.961219,40.755889,42448406,POINT (-73.961219 40.755889),residential
3822,3822,-73.9952844,40.7558245,3480679963,POINT (-73.9952844 40.7558245),motorway
3823,3823,-73.9942643,40.7116012,42448430,POINT (-73.9942643 40.7116012),residential
3824,3824,-73.9908948,40.7221825,42432054,POINT (-73.99089480000001 40.7221825),residential
3825,3825,-73.9924589,40.7117597,42448440,POINT (-73.9924589 40.7117597),primary
3826,3826,-73.9892727,40.7216919,42432057,POINT (-73.9892727 40.7216919),primary
3827,3827,-73.9889948,40.7216077,42432060,POINT (-73.9889948 40.7216077),residential
3828,3828,-73.9885157,40.7214626,42432063,POINT (-73.98851569999999 40.7214626),residential
3829,3829,-73.9962656,40.7219524,5159433792,POINT (-73.9962656 40.7219524),residential
3830,3830,-73.9877662,40.7212351,42432066,POINT (-73.9877662 40.7212351),residential
3831,3831,-73.9772515,40.7150019,486864450,POINT (-73.97725149999999 40.7150019),motorway
3832,3832,-73.986948,40.7209878,42432068,POINT (-73.986948 40.7209878),residential
3833,3833,-73.986157,40.7207483,42432071,POINT (-73.98615700000001 40.7207483),residential
3834,3834,-73.9853164,40.7204937,42432073,POINT (-73.9853164 40.7204937),residential
3835,3835,-73.9844697,40.7202373,42432075,POINT (-73.98446970000001 40.7202373),residential
3836,3836,-73.9827945,40.7197299,42432078,POINT (-73.9827945 40.7197299),residential
3837,3837,-73.9931529,40.7228307,42432082,POINT (-73.9931529 40.7228307),primary
3838,3838,-73.9916591,40.7224082,42432083,POINT (-73.99165910000001 40.7224082),secondary
3839,3839,-74.003624,40.710952,42448469,POINT (-74.003624 40.710952),secondary
3840,3840,-73.99336,40.71907,42432085,POINT (-73.99336 40.71907),secondary
3841,3841,-73.9845346,40.7163967,42432091,POINT (-73.9845346 40.7163967),residential
3842,3842,-73.986194,40.7168982,42432094,POINT (-73.986194 40.7168982),residential
3843,3843,-73.98704,40.717157,42432095,POINT (-73.98703999999999 40.717157),residential
3844,3844,-73.9858155,40.7176284,3630249566,POINT (-73.9858155 40.7176284),residential
3845,3845,-73.987879,40.717409,42432097,POINT (-73.98787900000001 40.717409),residential
3846,3846,-73.988671,40.71765,42432099,POINT (-73.988671 40.71765),residential
3847,3847,-74.0033934,40.7108105,42448483,POINT (-74.00339339999999 40.7108105),secondary
3848,3848,-73.9894779,40.7178944,42432102,POINT (-73.9894779 40.7178944),residential
3849,3849,-73.9902319,40.7181237,42432103,POINT (-73.9902319 40.7181237),residential
3850,3850,-73.990716,40.718269,42432105,POINT (-73.99071600000001 40.718269),primary
3851,3851,-73.990974,40.718348,42432108,POINT (-73.99097399999999 40.718348),primary
3852,3852,-73.992621,40.718851,42432111,POINT (-73.992621 40.718851),residential
3853,3853,-73.9535654,40.8019575,42448506,POINT (-73.9535654 40.8019575),residential
3854,3854,-74.00438,40.724055,42432127,POINT (-74.00438 40.724055),residential
3855,3855,-74.003635,40.723682,42432135,POINT (-74.003635 40.723682),residential
3856,3856,-74.0029712,40.7233191,42432142,POINT (-74.0029712 40.7233191),primary
3857,3857,-74.0021754,40.7229283,42432148,POINT (-74.0021754 40.7229283),residential
3858,3858,-74.0014071,40.7225511,42432152,POINT (-74.00140709999999 40.7225511),primary
3859,3859,-74.0006571,40.7221828,42432156,POINT (-74.0006571 40.7221828),residential
3860,3860,-73.999031,40.721421,42432161,POINT (-73.999031 40.721421),primary
3861,3861,-73.9521033,40.7988732,3099326116,POINT (-73.9521033 40.7988732),secondary
3862,3862,-73.998196,40.721063,42432165,POINT (-73.99819599999999 40.721063),primary
3863,3863,-74.0021007,40.7281021,42448549,POINT (-74.0021007 40.7281021),residential
3864,3864,-73.9511825,40.8001255,3099326117,POINT (-73.9511825 40.8001255),secondary
3865,3865,-73.9975736,40.7258712,42448552,POINT (-73.9975736 40.7258712),residential
3866,3866,-73.946526,40.8065066,3099326119,POINT (-73.94652600000001 40.8065066),secondary
3867,3867,-73.9460569,40.8071315,3099326118,POINT (-73.9460569 40.8071315),residential
3868,3868,-73.9507232,40.8007522,3099326121,POINT (-73.9507232 40.8007522),secondary
3869,3869,-73.9455708,40.8078108,3099326120,POINT (-73.9455708 40.8078108),secondary
3870,3870,-73.9375772,40.8184876,3099326122,POINT (-73.93757720000001 40.8184876),secondary
3871,3871,-73.9968212,40.7204864,42432174,POINT (-73.9968212 40.7204864),residential
3872,3872,-73.9998695,40.7270026,42448558,POINT (-73.9998695 40.7270026),residential
3873,3873,-73.9423303,40.8122349,3099326124,POINT (-73.94233029999999 40.8122349),secondary
3874,3874,-73.9366544,40.8197562,3099326126,POINT (-73.93665439999999 40.8197562),secondary
3875,3875,-73.9960312,40.7201656,42432178,POINT (-73.9960312 40.7201656),residential
3876,3876,-74.0053112,40.7286179,42448563,POINT (-74.00531119999999 40.7286179),tertiary
3877,3877,-73.9437153,40.8103559,3099326127,POINT (-73.94371529999999 40.8103559),secondary
3878,3878,-73.9483547,40.8039919,3099326128,POINT (-73.9483547 40.8039919),secondary
3879,3879,-73.9999743,40.7558116,3270031028,POINT (-73.99997430000001 40.7558116),unclassified
3880,3880,-74.0004607,40.7560169,3270031029,POINT (-74.0004607 40.7560169),unclassified
3881,3881,-73.9994546,40.7564054,3270031030,POINT (-73.99945460000001 40.7564054),secondary
3882,3882,-73.9999029,40.756597,3270031031,POINT (-73.9999029 40.756597),unclassified
3883,3883,-74.0105554,40.7291112,42448570,POINT (-74.0105554 40.7291112),tertiary
3884,3884,-74.0093502,40.7289809,42448568,POINT (-74.0093502 40.7289809),tertiary
3885,3885,-73.99526,40.719867,42432181,POINT (-73.99526 40.719867),residential
3886,3886,-73.9943861,40.7194534,42432184,POINT (-73.9943861 40.7194534),residential
3887,3887,-73.9996618,40.7340688,42432191,POINT (-73.9996618 40.7340688),secondary
3888,3888,-74.009502,40.706379,42448578,POINT (-74.009502 40.706379),residential
3889,3889,-73.999973,40.734688,42432194,POINT (-73.999973 40.734688),residential
3890,3890,-74.0080159,40.7079881,42448583,POINT (-74.0080159 40.7079881),residential
3891,3891,-74.0003548,40.7353213,42432199,POINT (-74.0003548 40.7353213),secondary
3892,3892,-74.000722,40.735926,42432201,POINT (-74.000722 40.735926),secondary
3893,3893,-74.001463,40.737168,42432205,POINT (-74.001463 40.737168),unclassified
3894,3894,-74.001755,40.7376609,42432208,POINT (-74.001755 40.7376609),secondary
3895,3895,-74.005599,40.710397,42448593,POINT (-74.005599 40.710397),unclassified
3896,3896,-74.0020342,40.7381296,42432211,POINT (-74.0020342 40.7381296),secondary
3897,3897,-73.9420913,40.7842992,371209940,POINT (-73.9420913 40.7842992),motorway
3898,3898,-74.0027775,40.739375,42432214,POINT (-74.00277749999999 40.739375),secondary
3899,3899,-73.9362457,40.8381008,42432218,POINT (-73.9362457 40.8381008),residential
3900,3900,-73.93665,40.838668,42432220,POINT (-73.93665 40.838668),residential
3901,3901,-73.95311,40.813495,42448605,POINT (-73.95311 40.813495),tertiary
3902,3902,-73.9530716,40.8143036,42448607,POINT (-73.9530716 40.8143036),tertiary
3903,3903,-73.9372062,40.8394631,42432223,POINT (-73.93720620000001 40.8394631),secondary
3904,3904,-73.9388015,40.8398976,42432226,POINT (-73.9388015 40.8398976),tertiary
3905,3905,-73.952974,40.81507,42448611,POINT (-73.952974 40.81507),residential
3906,3906,-73.9396778,40.8402585,42432228,POINT (-73.9396778 40.8402585),secondary
3907,3907,-73.9987971,40.7145118,42432238,POINT (-73.9987971 40.7145118),residential
3908,3908,-73.998866,40.714995,42432241,POINT (-73.99886600000001 40.714995),residential
3909,3909,-73.9984926,40.7156303,42432244,POINT (-73.99849260000001 40.7156303),residential
3910,3910,-73.9977531,40.7168256,42432246,POINT (-73.9977531 40.7168256),residential
3911,3911,-73.9719572,40.7280322,589100791,POINT (-73.97195720000001 40.7280322),unclassified
3912,3912,-73.9971031,40.7178782,42432250,POINT (-73.9971031 40.7178782),residential
3913,3913,-73.9311725,40.8681238,374470398,POINT (-73.9311725 40.8681238),motorway
3914,3914,-73.9269654,40.7895591,3037067011,POINT (-73.9269654 40.7895591),residential
3915,3915,-73.9457312,40.8253218,42448655,POINT (-73.9457312 40.8253218),tertiary
3916,3916,-73.9452763,40.8259476,42448661,POINT (-73.9452763 40.8259476),residential
3917,3917,-73.9964715,40.7190623,42432282,POINT (-73.9964715 40.7190623),residential
3918,3918,-73.9431445,40.8283055,42448674,POINT (-73.9431445 40.8283055),tertiary
3919,3919,-73.9954604,40.7216242,42432302,POINT (-73.9954604 40.7216242),residential
3920,3920,-73.994909,40.723036,42432305,POINT (-73.99490900000001 40.723036),residential
3921,3921,-73.9941439,40.7247613,42432308,POINT (-73.9941439 40.7247613),residential
3922,3922,-73.9863046,40.7401651,42448693,POINT (-73.9863046 40.7401651),secondary
3923,3923,-73.9927155,40.7240975,1918039864,POINT (-73.9927155 40.7240975),primary
3924,3924,-73.983148,40.7388264,42448701,POINT (-73.983148 40.7388264),primary
3925,3925,-73.9949407,40.7248879,1918039869,POINT (-73.9949407 40.7248879),primary
3926,3926,-73.9785141,40.7368726,42448707,POINT (-73.9785141 40.7368726),primary
3927,3927,-73.9894363,40.7231066,1918039876,POINT (-73.98943629999999 40.7231066),primary
3928,3928,-73.9910658,40.7236025,1918039877,POINT (-73.9910658 40.7236025),primary
3929,3929,-73.9959002,40.7251668,1918039880,POINT (-73.99590019999999 40.7251668),primary
3930,3930,-73.9751082,40.7354184,42448714,POINT (-73.97510819999999 40.7354184),secondary
3931,3931,-73.9576385,40.7853451,42448726,POINT (-73.9576385 40.7853451),secondary
3932,3932,-73.9903071,40.7233701,1918039896,POINT (-73.9903071 40.7233701),primary
3933,3933,-73.9543121,40.7839493,42448729,POINT (-73.9543121 40.7839493),secondary
3934,3934,-73.9953664,40.7250362,1918039897,POINT (-73.99536639999999 40.7250362),primary
3935,3935,-73.9934855,40.7243691,1918039898,POINT (-73.99348550000001 40.7243691),primary
3936,3936,-73.994207,40.7246263,1918039901,POINT (-73.994207 40.7246263),primary
3937,3937,-73.9511915,40.7826365,42448735,POINT (-73.95119149999999 40.7826365),primary
3938,3938,-73.9490776,40.797101,42432352,POINT (-73.9490776 40.797101),residential
3939,3939,-73.9925941,40.7240599,1918039904,POINT (-73.99259410000001 40.7240599),primary
3940,3940,-73.9431418,40.8458348,60929894,POINT (-73.94314180000001 40.8458348),motorway_link
3941,3941,-73.9465844,40.7806972,42448745,POINT (-73.94658440000001 40.7806972),primary
3942,3942,-73.9488495,40.7967511,42432376,POINT (-73.94884949999999 40.7967511),residential
3943,3943,-73.9398511,40.8386955,2499803009,POINT (-73.9398511 40.8386955),secondary
3944,3944,-73.9494082,40.7966362,42432395,POINT (-73.94940819999999 40.7966362),secondary
3945,3945,-74.0156972,40.7073071,588593059,POINT (-74.01569720000001 40.7073071),trunk
3946,3946,-73.9747884,40.755886,42448811,POINT (-73.97478839999999 40.755886),residential
3947,3947,-73.9716693,40.7545696,42448813,POINT (-73.9716693 40.7545696),primary
3948,3948,-73.9387908,40.8082712,2799368116,POINT (-73.93879080000001 40.8082712),residential
3949,3949,-73.981372,40.752814,42432436,POINT (-73.98137199999999 40.752814),secondary
3950,3950,-73.9797698,40.7521385,42432438,POINT (-73.9797698 40.7521385),secondary
3951,3951,-73.9765352,40.7507747,42432444,POINT (-73.9765352 40.7507747),residential
3952,3952,-73.9749257,40.7500989,42432451,POINT (-73.9749257 40.7500989),primary
3953,3953,-73.9740682,40.7497374,42432458,POINT (-73.9740682 40.7497374),residential
3954,3954,-73.972692,40.749157,42432464,POINT (-73.972692 40.749157),primary
3955,3955,-73.9682872,40.7480027,106706956,POINT (-73.96828720000001 40.7480027),motorway
3956,3956,-73.9794215,40.7173006,5174867983,POINT (-73.9794215 40.7173006),residential
3957,3957,-73.9476638,40.8344441,761329683,POINT (-73.9476638 40.8344441),secondary
3958,3958,-73.9709149,40.7484063,42432540,POINT (-73.9709149 40.7484063),residential
3959,3959,-73.9273,40.860657,42448930,POINT (-73.9273 40.860657),residential
3960,3960,-73.9687565,40.74756,42432548,POINT (-73.9687565 40.74756),primary
3961,3961,-73.975475,40.7769053,42432556,POINT (-73.975475 40.7769053),secondary
3962,3962,-73.9783209,40.7781168,42432558,POINT (-73.9783209 40.7781168),residential
3963,3963,-73.9811304,40.7792922,42432564,POINT (-73.9811304 40.7792922),primary
3964,3964,-73.9648822,40.8084384,3579426871,POINT (-73.96488220000001 40.8084384),residential
3965,3965,-73.9646643,40.7599331,3785586743,POINT (-73.9646643 40.7599331),residential
3966,3966,-73.963477,40.810373,3579426874,POINT (-73.963477 40.810373),residential
3967,3967,-73.9853738,40.7810789,42432572,POINT (-73.9853738 40.7810789),secondary
3968,3968,-73.9637609,40.7600127,3785586748,POINT (-73.9637609 40.7600127),motorway_link
3969,3969,-73.9670551,40.8035338,561035330,POINT (-73.9670551 40.8035338),primary
3970,3970,-73.977655,40.757912,42432580,POINT (-73.977655 40.757912),secondary
3971,3971,-73.9656735,40.8054119,561035333,POINT (-73.96567349999999 40.8054119),primary
3972,3972,-73.9652167,40.8060401,561035334,POINT (-73.9652167 40.8060401),residential
3973,3973,-73.9647589,40.8066746,561035335,POINT (-73.96475890000001 40.8066746),primary
3974,3974,-73.9837062,40.7604633,42432585,POINT (-73.9837062 40.7604633),secondary
3975,3975,-73.9614908,40.8111677,561035338,POINT (-73.96149080000001 40.8111677),residential
3976,3976,-73.9865661,40.7616677,42432589,POINT (-73.9865661 40.7616677),secondary
3977,3977,-73.9526749,40.8028734,1705982030,POINT (-73.95267490000001 40.8028734),unclassified
3978,3978,-73.9595737,40.8137443,561035342,POINT (-73.95957370000001 40.8137443),primary
3979,3979,-73.9582204,40.8156319,561035343,POINT (-73.9582204 40.8156319),primary
3980,3980,-73.9577614,40.8163003,561035344,POINT (-73.9577614 40.8163003),residential
3981,3981,-73.9894017,40.7628617,42432594,POINT (-73.9894017 40.7628617),primary
3982,3982,-73.940861,40.808334,42448979,POINT (-73.940861 40.808334),secondary
